,bathrooms,bedrooms,bhk,dist_arprt,host_count,latitude,longitude,metrostn_count,minstay,neighborhood,overall_satisfaction,price,rest_count,reviews,review_count,room_id,room_type
7231,1.0,1.0,1.0,0.126760398877,3336,55.704574,12.556397,0,1.0,Norrebro,2.0,62.0,6,1,29095,9034199,Entire home/apt
7232,1.0,2.0,2.0,0.126760398877,3336,55.694259,12.542627,0,2.0,Norrebro,5.0,124.0,6,5,29095,2486328,Entire home/apt
7233,1.0,1.0,1.0,0.126760398877,3336,55.700352,12.538795,0,2.0,Norrebro,2.0,89.0,6,0,29095,8322301,Entire home/apt
7234,1.0,1.0,1.0,0.126760398877,3336,55.692153,12.545759,0,3.0,Norrebro,4.5,35.0,6,11,29095,8320240,Private room
7235,1.0,1.0,1.0,0.126760398877,3336,55.699603,12.541084,0,4.0,Norrebro,4.5,73.0,6,9,29095,468305,Entire home/apt
7236,1.0,2.0,2.0,0.126760398877,3336,55.688569,12.545547,0,1.0,Norrebro,2.0,156.0,6,1,29095,3947564,Entire home/apt
7237,1.0,1.0,1.0,0.126760398877,3336,55.693683,12.554069,0,3.0,Norrebro,5.0,91.0,6,3,29095,5916100,Entire home/apt
7238,1.0,2.0,2.0,0.126760398877,3336,55.687831,12.558769,0,2.0,Norrebro,4.5,123.0,6,3,29095,2512402,Entire home/apt
7239,1.0,1.0,1.0,0.126760398877,3336,55.685733,12.55429,0,2.0,Norrebro,5.0,92.0,6,5,29095,8316837,Entire home/apt
7240,1.0,1.0,1.0,0.126760398877,3336,55.697895,12.55134,0,4.0,Norrebro,5.0,132.0,6,8,29095,3581231,Entire home/apt
7241,1.0,1.0,1.0,0.126760398877,3336,55.701055,12.546741,0,2.0,Norrebro,2.0,100.0,6,1,29095,3593085,Entire home/apt
7242,1.0,1.0,1.0,0.126760398877,3336,55.704242,12.547433,0,1.0,Norrebro,2.0,76.0,6,2,29095,8314954,Entire home/apt
7243,1.0,1.0,1.0,0.126760398877,3336,55.700595,12.548212,0,2.0,Norrebro,2.0,77.0,6,0,29095,3426743,Entire home/apt
7244,1.0,1.0,1.0,0.126760398877,3336,55.697302,12.547633,0,2.0,Norrebro,2.0,85.0,6,1,29095,11837610,Entire home/apt
7245,1.0,1.0,1.0,0.126760398877,3336,55.693871,12.541142,0,3.0,Norrebro,4.0,46.0,6,6,29095,3570159,Entire home/apt
7246,1.0,1.0,1.0,0.126760398877,3336,55.686727,12.545654,0,3.0,Norrebro,5.0,139.0,6,9,29095,5961744,Entire home/apt
7247,1.0,2.0,2.0,0.126760398877,3336,55.700856,12.539731,0,1.0,Norrebro,2.0,108.0,6,2,29095,3733586,Entire home/apt
7248,1.0,2.0,2.0,0.126760398877,3336,55.696797,12.548371,0,2.0,Norrebro,2.0,140.0,6,0,29095,3927315,Entire home/apt
7249,1.0,2.0,2.0,0.126760398877,3336,55.691681,12.55779,0,3.0,Norrebro,5.0,101.0,6,6,29095,3686246,Entire home/apt
7250,1.0,1.0,1.0,0.126760398877,3336,55.691248,12.545948,0,2.0,Norrebro,5.0,98.0,6,8,29095,8498652,Entire home/apt
7251,1.0,1.0,1.0,0.126760398877,3336,55.692824,12.543701,0,3.0,Norrebro,2.0,59.0,6,0,29095,13275284,Entire home/apt
7252,1.0,1.0,1.0,0.126760398877,3336,55.685068,12.550079,0,2.0,Norrebro,4.5,80.0,6,12,29095,3556792,Entire home/apt
7253,1.0,1.0,1.0,0.126760398877,3336,55.692264,12.567026,0,1.0,Norrebro,4.5,124.0,6,4,29095,476693,Entire home/apt
7254,1.0,1.0,1.0,0.126760398877,3336,55.686812,12.559527,0,1.0,Norrebro,4.5,124.0,6,55,29095,477616,Entire home/apt
7255,1.0,2.0,2.0,0.126760398877,3336,55.691713,12.560676,0,4.0,Norrebro,5.0,149.0,6,15,29095,2574299,Entire home/apt
7256,1.0,2.0,2.0,0.126760398877,3336,55.689836,12.557786,0,2.0,Norrebro,4.5,85.0,6,8,29095,3695702,Entire home/apt
7257,1.0,1.0,1.0,0.126760398877,3336,55.689082,12.546951,0,5.0,Norrebro,4.5,74.0,6,7,29095,480083,Entire home/apt
7258,1.0,1.0,1.0,0.126760398877,3336,55.69944,12.540066,0,4.0,Norrebro,4.5,93.0,6,4,29095,3397194,Entire home/apt
7259,1.0,1.0,1.0,0.126760398877,3336,55.692828,12.547561,0,1.0,Norrebro,4.5,58.0,6,4,29095,8705878,Private room
7260,1.0,1.0,1.0,0.126760398877,3336,55.700844,12.55372,0,3.0,Norrebro,2.0,48.0,6,1,29095,3561490,Entire home/apt
7261,1.0,1.0,1.0,0.126760398877,3336,55.688308,12.55624,0,1.0,Norrebro,2.0,116.0,6,0,29095,8705813,Private room
7262,1.0,1.0,1.0,0.126760398877,3336,55.699416,12.540602,0,1.0,Norrebro,2.0,77.0,6,2,29095,12003253,Entire home/apt
7263,1.0,1.0,1.0,0.126760398877,3336,55.686438,12.553357,0,1.0,Norrebro,5.0,74.0,6,14,29095,8700787,Private room
7264,1.0,1.0,1.0,0.126760398877,3336,55.698291,12.537308,0,4.0,Norrebro,5.0,93.0,6,8,29095,8861990,Entire home/apt
7265,1.0,2.0,2.0,0.126760398877,3336,55.693549,12.544335,0,2.0,Norrebro,4.5,124.0,6,3,29095,3795519,Entire home/apt
7266,1.0,1.0,1.0,0.126760398877,3336,55.690379,12.563203,0,4.0,Norrebro,4.5,77.0,6,3,29095,3392199,Entire home/apt
7267,1.0,1.0,1.0,0.126760398877,3336,55.68863,12.562268,0,1.0,Norrebro,5.0,124.0,6,3,29095,10901060,Entire home/apt
7268,1.0,1.0,1.0,0.126760398877,3336,55.691624,12.547344,0,2.0,Norrebro,5.0,124.0,6,25,29095,524610,Entire home/apt
